"Path","Identity","AccessType","Rights","Inheritance"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\4-ConferenceCalls","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\1-CentralIndiana\PHONE LISTS ARE IN NW INDIANA LOCATION","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\1-CentralIndiana\PHONE LISTS ARE IN NW INDIANA LOCATION","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\1-CentralIndiana\PHONE LISTS ARE IN NW INDIANA LOCATION","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\1-CentralIndiana\PHONE LISTS ARE IN NW INDIANA LOCATION","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\1-CentralIndiana\PHONE LISTS ARE IN NW INDIANA LOCATION","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2017","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2017","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2017","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2017","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2017","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2018","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2018","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2018","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2018","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2018","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2019","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2019","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2019","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2019","BUILTIN\Administrators","Allow","FullControl","True"
