"Path","Identity","AccessType","Rights","Inheritance"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\633 Safety Services LLC","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\633 Safety Services LLC","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\633 Safety Services LLC","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\633 Safety Services LLC","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\633 Safety Services LLC","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\A A Huber & Sons Inc","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\A A Huber & Sons Inc","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\A A Huber & Sons Inc","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\A A Huber & Sons Inc","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\A A Huber & Sons Inc","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\A Hattersley & Sons Inc","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\A Hattersley & Sons Inc","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\A Hattersley & Sons Inc","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\A Hattersley & Sons Inc","BUILTIN\Administrators","Allow","FullControl","True"
