"Path","Identity","AccessType","Rights","Inheritance"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Botti Studio","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Brenneco","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Brenneco","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Brenneco","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Brenneco","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Brenneco","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Bright Sheet Metal (BSM)","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Bright Sheet Metal (BSM)","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Bright Sheet Metal (BSM)","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Bright Sheet Metal (BSM)","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Bright Sheet Metal (BSM)","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Central Indiana Insulation (CII)","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
